Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%)
Startup_389,EdTech,5,2314233330,8909969303,50,China,2023,97.42
Startup_390,Fintech,4,1688104533,3753675825,19,Brazil,2015,29.4
Startup_391,Fintech,1,2154482616,3811044645,7,UK,2013,160.03
Startup_392,HealthTech,7,655969417.7,2189254237,23,China,2009,193.76
Startup_393,Blockchain,4,433693154.7,1370824100,20,Singapore,2020,109.97
Startup_394,Blockchain,8,4330197981,6956240861,40,Australia,2001,171.88
Startup_395,SaaS,5,1339003057,5113318505,29,USA,2009,97.58
Startup_396,HealthTech,6,467837647.6,2242314760,46,Singapore,2021,184.54
Startup_397,SaaS,5,4155195210,13219239934,17,Canada,2006,90.59
Startup_398,EdTech,9,415273861.9,1587198017,4,UK,2018,8.61
Startup_399,SaaS,1,1158817154,2930971567,8,USA,2021,145.12
Startup_400,SaaS,5,2977100943,8733360295,46,Australia,2014,158.19
Startup_401,SaaS,9,987211957.5,3128148965,43,France,2020,178.52
Startup_402,SaaS,10,4855139524,13579704355,29,Germany,2021,166.68
Startup_403,HealthTech,2,4786446144,18773805724,20,Germany,2020,52.71
Startup_404,Fintech,1,4583390524,9053026862,24,China,2000,97.74
Startup_405,Fintech,10,2550171823,7623211117,2,China,2005,98.98
Startup_406,E-commerce,7,3431774860,10488869033,8,UK,2012,138.29
Startup_407,SaaS,5,1269724894,6075935621,5,Germany,2009,144.33
Startup_408,Biotech,3,775342019.8,2463185970,6,India,2015,22.55
Startup_409,Fintech,10,2243792910,8278832692,3,Germany,2004,67.91
Startup_410,HealthTech,5,1495452653,4639902997,32,Singapore,2007,164.55
Startup_411,Fintech,8,2208248012,8916513879,11,Germany,2016,44.29
Startup_412,Blockchain,8,1337299886,2022018892,23,Brazil,2011,109.22
Startup_413,Blockchain,8,125583000.3,469276851.5,45,France,2004,37.54
Startup_414,E-commerce,10,1639451822,4044996738,32,Australia,2021,58.56
Startup_415,SaaS,1,2456548752,11405881447,3,Singapore,2000,50.67
Startup_416,AI,4,2952078433,7063596817,14,China,2011,144.42
Startup_417,Blockchain,8,1060931419,5217433413,1,USA,2014,129.98
Startup_418,Blockchain,8,3247355663,7800566658,13,UK,2001,158.68
Startup_419,EdTech,8,3003022309,14922314302,45,China,2003,101.18
Startup_420,E-commerce,8,218086304.4,934846172.2,16,Brazil,2023,58.05
Startup_421,E-commerce,7,514907402,2573762217,20,UK,2021,113.38
Startup_422,E-commerce,6,125062777.1,362113518.7,27,Singapore,2004,134
Startup_423,Biotech,1,1373881162,6254934810,40,Brazil,2005,42.79
Startup_424,SaaS,10,705099744.9,2500255042,47,USA,2010,28.22
Startup_425,Fintech,2,4966684844,21359062445,34,France,2006,191.58
Startup_426,E-commerce,2,3429447598,8291214381,12,Brazil,2011,166.06
Startup_427,SaaS,7,249759366.3,582493718.2,3,UK,2014,33.31
Startup_428,Biotech,8,1596600952,2450553097,20,Singapore,2005,156.58
Startup_429,Fintech,1,1690203004,6998242320,31,Brazil,2008,16.02
Startup_430,Blockchain,2,112547879.9,388822148.4,41,Germany,2022,31.72
Startup_431,HealthTech,6,2244276648,7077226078,45,Germany,2005,145.9
Startup_432,HealthTech,3,4223570526,11559331840,22,India,2003,44.55
Startup_433,AI,9,1728165544,8571566849,16,France,2022,155.68
Startup_434,SaaS,2,2677859781,10837751558,15,Brazil,2010,87.54
Startup_435,EdTech,2,4465078453,10697579212,9,Brazil,2010,177.29
Startup_436,Biotech,10,4991896725,24709061036,13,Australia,2019,157.62
Startup_437,Blockchain,10,124002994.5,560913136.9,21,India,2002,82.19
Startup_438,EdTech,7,1224768604,2847827470,39,Australia,2000,45.3
Startup_439,E-commerce,6,2894154275,9703034699,37,Germany,2020,81.35
Startup_440,Fintech,7,3909585814,13218486616,27,India,2003,62.02
Startup_441,SaaS,9,3865276227,19324357006,4,India,2004,129.09
Startup_442,HealthTech,6,2397392209,10149948181,7,France,2020,63.68
Startup_443,Blockchain,4,1838755398,7907473105,31,France,2006,159.73
Startup_444,Biotech,4,216349988.5,540499255.7,28,China,2021,101.11
Startup_445,HealthTech,4,1895985101,7580835859,22,France,2017,124.99
Startup_446,AI,5,2862979566,10107492553,5,USA,2012,142.21
Startup_447,HealthTech,3,1861212622,8882194445,6,Australia,2015,8.85
Startup_448,E-commerce,4,1339619719,4018199279,42,USA,2020,41.97
Startup_449,SaaS,8,2462033222,10412319259,33,Australia,2022,57.15
Startup_450,Biotech,7,4016725393,12219118063,32,Germany,2002,56.59
Startup_451,HealthTech,8,3871723884,8476805524,25,Germany,2018,180.66
Startup_452,Blockchain,9,3274124585,8903440127,37,Germany,2019,186.26
Startup_453,E-commerce,2,1756859139,5729941239,18,Australia,2015,28.63
Startup_454,AI,5,3859154913,10612758533,8,China,2000,138.53
Startup_455,EdTech,4,4549814837,7579318473,3,Singapore,2003,139.19
Startup_456,AI,6,1757269247,5869476861,3,Germany,2018,138.28
Startup_457,E-commerce,3,4382357129,11447776849,28,China,2007,26.66
Startup_458,Fintech,4,4243173956,16899800632,40,Brazil,2009,128.51
Startup_459,HealthTech,9,523520244.6,1055415336,12,India,2014,30.97
Startup_460,Blockchain,8,3962669225,8376071871,48,Germany,2010,158.88
Startup_461,SaaS,1,390935500.2,1188344621,6,Australia,2017,157.1
Startup_462,E-commerce,7,3716807745,7826223563,42,France,2004,30.42
Startup_463,Fintech,6,2571757829,10115171689,22,Australia,2005,112.08
Startup_464,SaaS,6,3861493145,13958967023,16,China,2020,95.31
Startup_465,SaaS,9,501140331,1816171177,42,Canada,2002,160.38
Startup_466,Blockchain,5,4139142862,11033417478,19,Brazil,2007,12.19
Startup_467,SaaS,4,140286272.4,303501854.8,27,Brazil,2010,72.02
Startup_468,Blockchain,5,760157307.3,3325889402,6,Germany,2018,194.79
Startup_469,SaaS,4,2907407844,11400032621,42,China,2020,53.53
Startup_470,AI,7,4995596887,19018734945,31,Singapore,2017,38.9
Startup_471,Biotech,8,3988504694,7906569129,45,Germany,2005,79.65
Startup_472,Blockchain,4,1010054916,3450994917,20,Australia,2002,196.24
Startup_473,Blockchain,3,4329991827,15052660727,19,France,2001,67.37
Startup_474,SaaS,5,4813588033,7258537240,17,India,2014,62.14
Startup_475,Blockchain,10,2526572059,9773686020,21,Brazil,2021,115.82
Startup_476,HealthTech,10,40633531.2,92212414.57,49,Canada,2019,12.72
Startup_477,Blockchain,8,3376421101,13064573763,23,Brazil,2004,28.5
Startup_478,SaaS,10,3991919995,10468161332,15,USA,2021,157.35
Startup_479,AI,4,1508068565,2787506790,50,India,2002,121.98
Startup_480,AI,7,1624441684,5743476560,33,India,2008,76.65
Startup_481,SaaS,5,3848220515,11102796615,31,UK,2007,40.85
Startup_482,Biotech,1,1377712751,3086549365,14,Brazil,2007,146.29
Startup_483,HealthTech,2,4933523668,22259404289,41,Australia,2012,107.36
Startup_484,HealthTech,9,3429913219,5682989710,30,France,2019,139.35
Startup_485,Blockchain,3,2706760077,8352785481,50,USA,2018,119.32
Startup_486,Blockchain,10,495365276.3,1004742311,14,Singapore,2012,133.14
Startup_487,HealthTech,9,2877439164,7137672553,17,Australia,2011,41.63
Startup_488,EdTech,3,1254202304,6172130470,24,India,2017,170.44
Startup_489,Blockchain,1,3696801235,12628191593,14,Australia,2008,177.77
Startup_490,HealthTech,9,3136932048,12749551946,9,Brazil,2020,81.88
Startup_491,AI,10,4870176351,21060386399,33,India,2003,55.97
Startup_492,E-commerce,3,2817198169,4420104126,37,Brazil,2012,9.99
Startup_493,SaaS,6,3626534812,7670344691,30,USA,2012,21.71
Startup_494,Blockchain,5,1756437256,5956777726,38,UK,2008,45.14
Startup_495,HealthTech,2,1370732442,5391080517,7,China,2003,57.26
Startup_496,EdTech,4,1269381047,2820390777,39,Singapore,2007,20.85
Startup_497,E-commerce,9,3073430954,11671084677,32,China,2008,123.6
Startup_498,HealthTech,6,3978250733,15688920884,21,Canada,2016,17.04
Startup_499,E-commerce,1,4398663573,17882874004,8,Brazil,2000,55.03
Startup_500,EdTech,8,1648593347,6253830709,44,Canada,2013,12.73
Startup_501,E-commerce,5,362253565.3,1126635500,16,Australia,2003,193
Startup_502,E-commerce,6,3987453564,18524621284,37,Germany,2004,12.41
Startup_503,EdTech,6,2733952030,10753185663,28,Australia,2013,147.84
Startup_504,SaaS,9,4456076385,15261720001,8,China,2003,86.34
Startup_505,HealthTech,1,1022641303,2383622908,37,Germany,2001,189.17
Startup_506,Biotech,2,221947295.1,481966079.8,6,India,2015,154.91
Startup_507,HealthTech,7,1304475056,2185894217,47,China,2014,56.82
Startup_508,SaaS,4,4613500463,13445442007,12,India,2020,101.42
Startup_509,SaaS,6,4461972541,7421407024,9,Germany,2016,73.6
Startup_510,Fintech,7,3305563038,6324101450,6,Australia,2018,59.8
Startup_511,EdTech,2,315590343.5,837894052.4,49,USA,2014,179.92
Startup_512,Fintech,3,3570898116,5685252213,11,Singapore,2018,106.58
Startup_513,AI,10,3207554290,13010622393,49,UK,2011,181.47
Startup_514,SaaS,9,3646843118,9659678651,47,Australia,2022,76.01
Startup_515,SaaS,9,3183254122,15422654400,12,Australia,2009,104.93
Startup_516,AI,7,2159733497,8496258429,12,Australia,2023,173.52
Startup_517,SaaS,7,4193438189,14432775342,29,China,2009,127.17
Startup_518,HealthTech,2,3328081120,10605001534,21,USA,2023,131.84
Startup_519,HealthTech,10,3279883217,5273390680,39,Brazil,2016,168.3
Startup_520,HealthTech,6,942385909.6,3952743543,13,Germany,2007,155.78
Startup_521,AI,1,1215016575,4286023439,43,France,2013,168.2
Startup_522,Fintech,3,1328584230,3762082615,31,Canada,2013,78.85
Startup_523,E-commerce,7,3393876958,15070175400,18,UK,2006,25.6
Startup_524,Blockchain,4,3364504896,10674814029,33,France,2021,16.79
Startup_525,SaaS,8,4117827413,10994541412,28,Brazil,2018,133.57
Startup_526,SaaS,6,3472889020,14572631457,23,Canada,2017,163.09
Startup_527,HealthTech,3,1252454744,3920483700,13,Singapore,2018,40.3
Startup_528,HealthTech,10,2413253065,3886249799,39,UK,2013,144.61
Startup_529,Biotech,6,41943740.15,142418077.8,6,UK,2000,129.66
Startup_530,AI,9,3870821258,15942760743,22,Brazil,2013,26.16
Startup_531,EdTech,7,1325484890,4054970962,35,India,2003,197.47
Startup_532,AI,4,364465208.9,1594154242,45,Canada,2021,27.24
Startup_533,EdTech,3,3156718555,5499558878,38,India,2017,179.07
Startup_534,SaaS,6,1317260941,2869722380,41,China,2000,39.5
Startup_535,E-commerce,8,4769718436,13301570491,30,France,2000,38.8
Startup_536,AI,6,2992657496,13479671835,40,Germany,2006,57.32
Startup_537,SaaS,1,2514138015,6724103257,27,Canada,2007,24.58
Startup_538,SaaS,1,3600748408,16766620904,8,China,2023,42.91
Startup_539,HealthTech,1,829224313.4,3471457133,26,Singapore,2017,162.66
Startup_540,E-commerce,7,2431003005,4000479317,11,Brazil,2004,40.68
Startup_541,Fintech,3,3791706302,8416809239,8,India,2016,40.64
Startup_542,EdTech,4,2187905062,8101795619,43,Australia,2021,191.28
Startup_543,Fintech,5,3502988220,8167356543,13,Singapore,2023,63.05
Startup_544,Biotech,5,618782756.3,2089939741,21,Singapore,2022,185.74
Startup_545,HealthTech,6,3435089540,12343606126,41,Australia,2001,131.61
Startup_546,Fintech,3,962884377.6,2332348477,46,UK,2006,137.33
Startup_547,Biotech,5,203301874.4,512516312.2,50,France,2018,34
Startup_548,HealthTech,7,3880180266,15373998336,29,China,2007,149.51
Startup_549,HealthTech,10,2491937628,10351195646,45,India,2005,38.45
Startup_550,SaaS,6,2826349447,13581487933,41,Germany,2010,199.77
Startup_551,HealthTech,8,2907899569,13694235401,11,India,2011,108.84
Startup_552,E-commerce,8,3722720410,6426399995,22,India,2017,5.66
Startup_553,Blockchain,1,3266259367,14645860800,38,Canada,2000,57.59
Startup_554,HealthTech,10,4804916441,16765883292,50,India,2000,151.63
Startup_555,HealthTech,10,253734048.6,461355264.7,50,Brazil,2023,58.98
Startup_556,EdTech,6,2772390570,8116958854,1,Australia,2005,133.2
Startup_557,Biotech,10,2107626493,4009757128,2,Germany,2004,10.75
Startup_558,HealthTech,6,4100162448,14573406135,30,USA,2012,44.25
Startup_559,EdTech,1,2113675156,6814566400,20,USA,2012,108.78
Startup_560,EdTech,4,2298605236,3667166667,33,Singapore,2010,22.11
Startup_561,Fintech,2,3346795911,14789253842,35,USA,2000,62.67
Startup_562,Blockchain,8,4647546799,11978554699,21,France,2003,185.11
Startup_563,AI,3,1561544300,2680800252,29,UK,2014,111.6
Startup_564,E-commerce,6,1202481029,4208303792,13,Singapore,2019,159.94
Startup_565,Biotech,10,3058539135,7335810498,45,India,2005,181.21
Startup_566,E-commerce,2,3673830442,13858154225,16,Canada,2004,34.43
Startup_567,EdTech,7,2928470366,7086705218,12,China,2004,142.62
Startup_568,Fintech,6,161554130.1,325824880.2,13,China,2018,18.52
Startup_569,Biotech,4,988463111.2,3540056764,23,France,2005,154.6
Startup_570,Blockchain,9,3062078058,14012889842,24,Brazil,2022,7.29
Startup_571,SaaS,4,3994285528,10182702111,11,Brazil,2023,87.09
Startup_572,HealthTech,9,745090365.7,1778953137,20,Singapore,2018,57.33
Startup_573,Biotech,9,2181525017,10492148821,19,USA,2015,59.11
Startup_574,HealthTech,3,801097259.7,3942546808,42,France,2002,24.16
Startup_575,HealthTech,5,4516738588,11698516281,29,USA,2004,104.52
Startup_576,Biotech,5,1342842458,5288794586,21,UK,2009,125.45
Startup_577,Fintech,1,4265962284,13525468463,27,Australia,2010,108.01
Startup_578,SaaS,3,3445922532,7343003551,16,China,2014,80.62
Startup_579,SaaS,8,1000040757,2105251222,9,Singapore,2007,87.41
Startup_580,EdTech,10,1902394907,5197525014,38,Germany,2008,80.16
Startup_581,EdTech,9,75151474.64,237719354.1,35,USA,2018,24.14
Startup_582,EdTech,6,272672294.2,1317377187,20,Germany,2016,136.6
Startup_583,EdTech,10,631038853,3149042998,25,Brazil,2020,150.16
Startup_584,HealthTech,1,2206409583,5740904669,13,China,2023,79.65
Startup_585,Fintech,6,3806515331,9484130177,31,Canada,2016,96.36
Startup_586,Blockchain,10,1633129878,2630423339,21,UK,2020,14.65
Startup_587,AI,7,4312113485,19196795230,12,UK,2011,31.65
Startup_588,HealthTech,4,1584015034,6966597381,18,USA,2001,157.72
Startup_589,Fintech,6,3426545856,6054471621,15,Singapore,2015,168.96
Startup_590,E-commerce,4,173470618.7,859667574.3,36,India,2007,108.65
Startup_591,EdTech,9,1678272518,5127500474,30,Australia,2011,145.54
Startup_592,Blockchain,1,1476348992,6456055447,28,France,2008,130.74
Startup_593,Biotech,8,1391532092,4225507741,32,Brazil,2000,20.47
Startup_594,AI,5,1945975741,6387985661,33,China,2001,26.59
Startup_595,Blockchain,10,3472257646,5474448554,38,Australia,2001,82.02
Startup_596,HealthTech,10,2885888379,4650051852,28,Singapore,2013,171.96
Startup_597,Biotech,5,112134188.1,359019883.6,39,Germany,2021,167.8
Startup_598,Blockchain,1,3123703041,11346130564,38,France,2014,53.16
Startup_599,AI,2,1043582081,4589255777,12,Germany,2004,110.35
Startup_600,AI,6,2777686859,5322118302,47,Canada,2013,184.63
Startup_601,HealthTech,3,1855381691,6455096686,47,France,2020,79.68
Startup_602,AI,1,3118977475,9968143854,43,Australia,2007,180.31
Startup_603,Biotech,3,2740028048,6877565659,30,Brazil,2018,182.1
Startup_604,Fintech,6,1000237115,2999715608,38,Canada,2007,75.85
Startup_605,Blockchain,5,431028275.5,1322337782,17,Singapore,2002,149.19
Startup_606,Fintech,1,2999176321,10047928430,11,UK,2009,107.61
Startup_607,AI,6,858555832.3,3179629612,5,Germany,2005,117.75
Startup_608,SaaS,9,2518150986,5334877582,20,Brazil,2004,180.97
Startup_609,E-commerce,3,3156278218,12788993325,7,Australia,2004,30.46
Startup_610,Biotech,2,826859758,3439224397,19,UK,2006,64.8
Startup_611,SaaS,5,829074708.8,3325097975,40,France,2007,95.17
Startup_612,SaaS,5,2586650913,4105207389,16,Australia,2000,140.85
Startup_613,AI,10,1313001482,5810995416,20,Germany,2000,96.25
Startup_614,AI,4,2799232859,7675923259,25,Canada,2017,13.76
Startup_615,Fintech,8,2419154468,5624453730,47,Canada,2021,167.82
Startup_616,SaaS,6,3245291727,8927507804,48,India,2002,76.07
Startup_617,Blockchain,3,4874130731,7970654823,9,Brazil,2014,161.72
Startup_618,Fintech,3,4923047518,16208625405,43,Germany,2019,147.53
Startup_619,Blockchain,6,2959853754,12825484843,13,Singapore,2005,18.7
Startup_620,HealthTech,3,977479358.2,2554865850,8,China,2015,153.37
Startup_621,Biotech,6,1409499081,6904041934,31,Germany,2001,54.05
Startup_622,Fintech,7,902831243.6,1435779315,13,USA,2014,149.94
Startup_623,SaaS,6,1800629608,3655395226,20,France,2020,51.17
Startup_624,SaaS,9,503688134.7,2322386690,33,Singapore,2008,154.48
Startup_625,SaaS,7,4269169373,9706058207,37,India,2018,80.87
Startup_626,Biotech,9,870780209.3,3268616595,3,Singapore,2010,147.95
Startup_627,Biotech,8,2766550878,11983893200,1,France,2008,83.97
Startup_628,HealthTech,7,5554259.01,24158922.07,15,China,2023,92.56
Startup_629,HealthTech,7,4933619688,7934799520,26,Germany,2007,126.1
Startup_630,EdTech,6,3109331118,6569392208,43,USA,2011,170.2
Startup_631,HealthTech,7,2580150499,7546592865,12,Germany,2021,191.27
Startup_632,Biotech,3,189344801.6,832951931.8,28,India,2005,56.45
Startup_633,SaaS,4,3033088590,14201378680,26,China,2016,193.55
Startup_634,EdTech,9,3931296666,7565826718,2,Germany,2006,16.62
Startup_635,HealthTech,3,2881511440,12962250348,1,Brazil,2012,25.34
Startup_636,SaaS,10,2094923229,3727476438,9,Australia,2009,72.09
Startup_637,HealthTech,6,820414302.3,2091472090,50,Singapore,2005,196.33
Startup_638,E-commerce,3,315669104.6,1198349600,45,Singapore,2017,83.29
Startup_639,SaaS,6,1179785287,5021798303,11,Brazil,2014,41.41
Startup_640,E-commerce,1,1169854181,3796663738,15,UK,2010,78.32
Startup_641,Blockchain,5,1813046421,6795148858,24,UK,2012,73.73
Startup_642,Blockchain,7,4890026572,8471400049,18,Singapore,2015,144.68
Startup_643,E-commerce,8,276928970.2,1133344206,1,USA,2005,78.41
Startup_644,AI,10,4286706072,10995662255,13,India,2001,31.37
Startup_645,HealthTech,2,15013527.27,52692855.75,49,China,2001,65.85
Startup_646,EdTech,9,1937241802,8582693517,10,France,2005,185.56
Startup_647,AI,2,3176184250,10051587824,28,India,2010,190.62
Startup_648,HealthTech,6,845364869,2339553040,46,Canada,2005,63.74
Startup_649,E-commerce,8,4267608250,9175582846,44,Germany,2004,30.29
Startup_650,HealthTech,10,527848492.3,1729215040,38,UK,2006,36.85
Startup_651,Blockchain,3,127508217.3,231068183.3,13,UK,2005,94.01
Startup_652,AI,1,2630322617,4120808592,42,Australia,2014,135.12
Startup_653,E-commerce,1,4583642037,10608457419,1,USA,2005,84.28
Startup_654,E-commerce,10,890499218,3089738992,16,Australia,2002,52.95
Startup_655,AI,10,1593004639,6221873276,18,Australia,2003,28.64
Startup_656,Fintech,9,4866672740,14744557329,7,Australia,2016,83.36
Startup_657,Biotech,6,2911937196,11900167898,41,France,2021,183.63
Startup_658,SaaS,10,1159216625,3654151232,13,UK,2019,63.7
Startup_659,Fintech,6,2226271445,9098409154,5,Singapore,2012,7.92
Startup_660,Blockchain,7,3769524865,17553088690,28,Australia,2011,186.6
Startup_661,Biotech,3,2687776013,12772281270,26,France,2015,43.01
Startup_662,EdTech,7,155723480.4,629588484.2,12,Australia,2006,121.63
Startup_663,Biotech,6,3241967866,10476415023,39,Australia,2018,89.17
Startup_664,SaaS,7,1918930333,3915202402,12,Australia,2001,6.8
Startup_665,E-commerce,9,4606451641,8474977744,32,UK,2006,129.65
Startup_666,HealthTech,5,4278917303,8939957505,2,China,2013,178.76
Startup_667,AI,2,2861228558,7492037692,4,China,2014,198.19
Startup_668,Blockchain,1,3389356822,15317925954,11,India,2005,132.64
Startup_669,SaaS,6,4580468680,14643019397,39,Canada,2019,34.02
Startup_670,Blockchain,4,2766620441,8959819513,41,France,2012,152.9
Startup_671,EdTech,1,600660127,2865888625,33,Germany,2001,116.21
Startup_672,EdTech,2,2086551526,8791530867,6,Australia,2008,155.16
Startup_673,Fintech,1,2983592933,9252902216,8,Australia,2014,99.11
Startup_674,EdTech,5,3930952273,8097064712,15,USA,2021,126.78
